session_id,count,large_order
3558,3,False
3545,3,False
13104,3,False
13107,3,False
13114,3,False
13120,3,False
21988,3,False
7205,3,False
7207,3,False
7211,3,False
22008,3,False
1442,3,False
3433,3,False
19010,3,False
19018,3,False
114,3,False
116,3,False
122,3,False
9530,3,False
9535,3,False
137,3,False
23897,3,False
131,3,False
18766,3,False
9545,3,False
18753,3,False
18754,3,False
18804,3,False
18777,3,False
18761,3,False
3573,3,False
9282,3,False
1455,3,False
13205,3,False
13207,3,False
1479,3,False
1480,3,False
1481,3,False
21934,3,False
1469,3,False
13165,3,False
7096,3,False
7097,3,False
7106,3,False
9323,3,False
9307,3,False
9310,3,False
9318,3,False
9321,3,False
3582,3,False
3587,3,False
3588,3,False
3590,3,False
3570,3,False
3625,3,False
3627,3,False
3605,3,False
3608,3,False
18741,3,False
18743,3,False
18744,3,False
3618,3,False
19059,3,False
19031,3,False
19033,3,False
19038,3,False
19073,3,False
19047,3,False
9254,3,False
18708,3,False
18668,3,False
160,3,False
163,3,False
144,3,False
9249,3,False
9251,3,False
13196,3,False
13198,3,False
13202,3,False
13204,3,False
13190,3,False
13172,3,False
12990,3,False
7213,3,False
12968,3,False
13011,3,False
13012,3,False
13018,3,False
13019,3,False
13000,3,False
13212,3,False
7239,3,False
7226,3,False
7231,3,False
18662,3,False
18715,3,False
18716,3,False
18706,3,False
9611,3,False
9596,3,False
3642,3,False
3633,3,False
3634,3,False
18654,3,False
23813,3,False
23804,3,False
3644,3,False
3659,3,False
23836,3,False
23837,3,False
23825,3,False
23810,3,False
13232,3,False
7073,3,False
1388,3,False
1393,3,False
22027,3,False
12911,3,False
1409,3,False
21907,3,False
12943,3,False
3390,3,False
3391,3,False
19082,3,False
9618,3,False
9624,3,False
18630,3,False
3669,3,False
19089,3,False
9219,3,False
9220,3,False
9221,3,False
9224,3,False
9675,3,False
9676,3,False
9664,3,False
9665,3,False
9711,3,False
7044,3,False
7029,3,False
7033,3,False
7038,3,False
7021,3,False
13248,3,False
7050,3,False
13292,3,False
7042,3,False
13266,3,False
13274,3,False
13259,3,False
13240,3,False
13217,3,False
13283,3,False
13286,3,False
9678,3,False
9670,3,False
19109,3,False
18647,3,False
19119,3,False
3350,3,False
18592,3,False
18597,3,False
18601,3,False
3367,3,False
19117,3,False
7256,3,False
7245,3,False
7249,3,False
12885,3,False
13328,3,False
13312,3,False
7259,3,False
21852,3,False
21861,3,False
21843,3,False
1501,3,False
1504,3,False
1500,3,False
18624,3,False
18626,3,False
18609,3,False
18611,3,False
18615,3,False
18569,3,False
18622,3,False
18574,3,False
18578,3,False
3706,3,False
3708,3,False
3715,3,False
3755,3,False
18512,3,False
18515,3,False
3719,3,False
3721,3,False
21819,3,False
7278,3,False
22077,3,False
22080,3,False
13309,3,False
1526,3,False
1536,3,False
21829,3,False
12936,3,False
12938,3,False
13314,3,False
13300,3,False
12890,3,False
12896,3,False
12949,3,False
12957,3,False
19138,3,False
18549,3,False
18554,3,False
18536,3,False
23786,3,False
23760,3,False
19133,3,False
9198,3,False
203,3,False
179,3,False
19142,3,False
18493,3,False
3323,3,False
3326,3,False
3336,3,False
3337,3,False
9768,3,False
3738,3,False
18501,3,False
18503,3,False
9765,3,False
9746,3,False
9747,3,False
9169,3,False
6973,3,False
6961,3,False
12849,3,False
7008,3,False
7013,3,False
6999,3,False
7001,3,False
13350,3,False
6990,3,False
22036,3,False
13356,3,False
7005,3,False
22060,3,False
22064,3,False
22047,3,False
19156,3,False
3743,3,False
3746,3,False
23776,3,False
9192,3,False
9740,3,False
19199,3,False
19185,3,False
19186,3,False
19178,3,False
3776,3,False
18469,3,False
3756,3,False
3761,3,False
19193,3,False
18482,3,False
18483,3,False
3780,3,False
3762,3,False
3775,3,False
21806,3,False
21807,3,False
1557,3,False
21795,3,False
13364,3,False
1384,3,False
1369,3,False
1370,3,False
22088,3,False
12829,3,False
12837,3,False
3285,3,False
3297,3,False
19203,3,False
19205,3,False
19207,3,False
19211,3,False
18428,3,False
19216,3,False
19224,3,False
23729,3,False
23730,3,False
9811,3,False
235,3,False
23754,3,False
23748,3,False
6945,3,False
12825,3,False
13391,3,False
13398,3,False
6936,3,False
13411,3,False
13400,3,False
13402,3,False
13405,3,False
21794,3,False
13427,3,False
13428,3,False
18462,3,False
18444,3,False
18446,3,False
18433,3,False
3790,3,False
3795,3,False
19240,3,False
3260,3,False
3247,3,False
19228,3,False
18360,3,False
3259,3,False
9803,3,False
9838,3,False
9839,3,False
9831,3,False
9162,3,False
9794,3,False
9802,3,False
1600,3,False
1607,3,False
1584,3,False
6909,3,False
6913,3,False
13442,3,False
21774,3,False
1598,3,False
7309,3,False
12864,3,False
12869,3,False
12855,3,False
12858,3,False
12813,3,False
7315,3,False
7317,3,False
12807,3,False
12809,3,False
7308,3,False
18371,3,False
9818,3,False
3828,3,False
18337,3,False
18393,3,False
240,3,False
23701,3,False
23706,3,False
18354,3,False
3843,3,False
3823,3,False
249,3,False
23721,3,False
13477,3,False
13478,3,False
22111,3,False
12814,3,False
12819,3,False
1336,3,False
1337,3,False
22120,3,False
6896,3,False
1341,3,False
1329,3,False
18350,3,False
9833,3,False
9835,3,False
258,3,False
19263,3,False
19265,3,False
3846,3,False
19280,3,False
3238,3,False
18313,3,False
18319,3,False
18299,3,False
19290,3,False
19292,3,False
18335,3,False
19310,3,False
19313,3,False
19314,3,False
19316,3,False
19297,3,False
19289,3,False
18275,3,False
19332,3,False
3891,3,False
3892,3,False
3868,3,False
13487,3,False
13572,3,False
7370,3,False
12748,3,False
12757,3,False
13514,3,False
13520,3,False
13522,3,False
13508,3,False
21727,3,False
21737,3,False
1637,3,False
1626,3,False
21739,3,False
1616,3,False
3893,3,False
3897,3,False
18251,3,False
3884,3,False
3888,3,False
9083,3,False
3902,3,False
3905,3,False
9864,3,False
9865,3,False
9087,3,False
9088,3,False
9107,3,False
9108,3,False
9114,3,False
13548,3,False
13591,3,False
13593,3,False
13595,3,False
12773,3,False
13570,3,False
13558,3,False
13560,3,False
7369,3,False
7347,3,False
7350,3,False
12742,3,False
12746,3,False
18261,3,False
9870,3,False
18238,3,False
18222,3,False
19338,3,False
19339,3,False
3181,3,False
18241,3,False
19349,3,False
3204,3,False
3192,3,False
3198,3,False
12711,3,False
12713,3,False
12695,3,False
1658,3,False
21698,3,False
1648,3,False
6851,3,False
6869,3,False
21716,3,False
1668,3,False
1654,3,False
6888,3,False
6867,3,False
18177,3,False
18182,3,False
23691,3,False
23682,3,False
23687,3,False
9943,3,False
9889,3,False
23696,3,False
18195,3,False
3929,3,False
3932,3,False
9898,3,False
9069,3,False
9881,3,False
18129,3,False
18172,3,False
18156,3,False
18159,3,False
9098,3,False
9968,3,False
9915,3,False
9924,3,False
9097,3,False
21675,3,False
21664,3,False
22135,3,False
13599,3,False
13602,3,False
22162,3,False
22163,3,False
22167,3,False
22142,3,False
22124,3,False
12700,3,False
12701,3,False
22180,3,False
22187,3,False
22158,3,False
9925,3,False
3176,3,False
3155,3,False
3165,3,False
3152,3,False
19353,3,False
3956,3,False
3168,3,False
3170,3,False
3968,3,False
3949,3,False
7402,3,False
6859,3,False
13614,3,False
13679,3,False
13661,3,False
13636,3,False
13642,3,False
21671,3,False
21672,3,False
21663,3,False
13648,3,False
3986,3,False
18086,3,False
3974,3,False
3978,3,False
4008,3,False
4011,3,False
18090,3,False
23669,3,False
23644,3,False
19375,3,False
23676,3,False
23659,3,False
23662,3,False
23667,3,False
23668,3,False
19396,3,False
9064,3,False
9042,3,False
9963,3,False
9036,3,False
19400,3,False
4015,3,False
4024,3,False
4025,3,False
4012,3,False
19438,3,False
4043,3,False
4029,3,False
4031,3,False
1706,3,False
1696,3,False
1698,3,False
1699,3,False
12705,3,False
6818,3,False
12734,3,False
12723,3,False
12727,3,False
12683,3,False
7374,3,False
12729,3,False
18004,3,False
19450,3,False
19428,3,False
19431,3,False
8975,3,False
8982,3,False
8985,3,False
4070,3,False
18001,3,False
9008,3,False
9990,3,False
8990,3,False
18041,3,False
18026,3,False
18020,3,False
23633,3,False
22195,3,False
22200,3,False
1316,3,False
13708,3,False
13709,3,False
13684,3,False
13685,3,False
13697,3,False
13726,3,False
13703,3,False
13707,3,False
1701,3,False
21640,3,False
1676,3,False
1678,3,False
1686,3,False
21636,3,False
4054,3,False
4049,3,False
17987,3,False
18035,3,False
10074,3,False
10075,3,False
312,3,False
23623,3,False
23625,3,False
9998,3,False
9999,3,False
319,3,False
328,3,False
300,3,False
6766,3,False
13776,3,False
13777,3,False
13737,3,False
12684,3,False
12688,3,False
12692,3,False
1319,3,False
1306,3,False
19466,3,False
3116,3,False
4062,3,False
10025,3,False
3140,3,False
3124,3,False
3126,3,False
4102,3,False
4105,3,False
19481,3,False
19483,3,False
19486,3,False
17952,3,False
17943,3,False
17947,3,False
3087,3,False
3088,3,False
3099,3,False
19493,3,False
19496,3,False
8944,3,False
8945,3,False
3114,3,False
19501,3,False
9003,3,False
10037,3,False
10044,3,False
8958,3,False
10069,3,False
13760,3,False
1726,3,False
12654,3,False
12658,3,False
12639,3,False
12643,3,False
12615,3,False
12668,3,False
13768,3,False
7425,3,False
7429,3,False
7412,3,False
17887,3,False
4080,3,False
17891,3,False
17892,3,False
17898,3,False
17876,3,False
17880,3,False
17884,3,False
4129,3,False
4132,3,False
4134,3,False
4137,3,False
4115,3,False
19547,3,False
19549,3,False
19527,3,False
19534,3,False
19513,3,False
13840,3,False
13823,3,False
13828,3,False
12588,3,False
6755,3,False
13802,3,False
6725,3,False
6757,3,False
6759,3,False
6762,3,False
6752,3,False
1734,3,False
13810,3,False
13817,3,False
17862,3,False
19553,3,False
19558,3,False
356,3,False
333,3,False
23588,3,False
10082,3,False
4155,3,False
4161,3,False
4167,3,False
17867,3,False
4140,3,False
8951,3,False
21599,3,False
22215,3,False
22219,3,False
22208,3,False
13829,3,False
13832,3,False
22245,3,False
12568,3,False
12571,3,False
12576,3,False
12580,3,False
22239,3,False
17847,3,False
17850,3,False
17827,3,False
17836,3,False
10162,3,False
10163,3,False
8929,3,False
8930,3,False
10115,3,False
10094,3,False
3063,3,False
17842,3,False
10142,3,False
10122,3,False
10124,3,False
10126,3,False
3082,3,False
3067,3,False
3075,3,False
4173,3,False
17786,3,False
17790,3,False
17795,3,False
19573,3,False
4200,3,False
4181,3,False
4186,3,False
4187,3,False
4172,3,False
13845,3,False
13849,3,False
13855,3,False
13902,3,False
12607,3,False
13877,3,False
13878,3,False
13858,3,False
13859,3,False
13861,3,False
7452,3,False
7462,3,False
12540,3,False
12547,3,False
12552,3,False
21576,3,False
13887,3,False
17758,3,False
17765,3,False
17768,3,False
4189,3,False
384,3,False
23559,3,False
4235,3,False
4211,3,False
23575,3,False
23577,3,False
392,3,False
376,3,False
23568,3,False
23573,3,False
1750,3,False
21541,3,False
6654,3,False
6657,3,False
21554,3,False
1756,3,False
1761,3,False
1765,3,False
1768,3,False
1741,3,False
13897,3,False
6668,3,False
21549,3,False
21552,3,False
6691,3,False
6671,3,False
6673,3,False
6678,3,False
13894,3,False
17778,3,False
17780,3,False
17781,3,False
4232,3,False
17752,3,False
17755,3,False
17757,3,False
17745,3,False
10172,3,False
10225,3,False
8899,3,False
10190,3,False
10193,3,False
10181,3,False
10166,3,False
10167,3,False
12528,3,False
12510,3,False
12512,3,False
7496,3,False
12502,3,False
13978,3,False
13980,3,False
13961,3,False
13966,3,False
13908,3,False
13920,3,False
13974,3,False
6638,3,False
6639,3,False
6646,3,False
13922,3,False
19610,3,False
19587,3,False
10202,3,False
10206,3,False
10189,3,False
19617,3,False
19622,3,False
19606,3,False
19607,3,False
19609,3,False
17696,3,False
17700,3,False
17662,3,False
13941,3,False
21530,3,False
21536,3,False
21520,3,False
13959,3,False
13939,3,False
22249,3,False
22251,3,False
1262,3,False
7465,3,False
12557,3,False
22254,3,False
22257,3,False
1283,3,False
4286,3,False
17656,3,False
17661,3,False
23538,3,False
23512,3,False
3030,3,False
4271,3,False
23558,3,False
23539,3,False
23543,3,False
23546,3,False
23547,3,False
23548,3,False
23537,3,False
3023,3,False
3027,3,False
8888,3,False
8894,3,False
21497,3,False
13997,3,False
12472,3,False
12530,3,False
12534,3,False
12536,3,False
12538,3,False
12517,3,False
7494,3,False
7478,3,False
7480,3,False
12485,3,False
21513,3,False
7486,3,False
7491,3,False
17624,3,False
19638,3,False
3045,3,False
3032,3,False
17635,3,False
17639,3,False
17617,3,False
8844,3,False
10278,3,False
8859,3,False
10243,3,False
21465,3,False
21470,3,False
21476,3,False
14002,3,False
14008,3,False
1796,3,False
21487,3,False
14032,3,False
14022,3,False
6617,3,False
13990,3,False
2994,3,False
19645,3,False
19646,3,False
17604,3,False
17609,3,False
4332,3,False
3011,3,False
3012,3,False
19661,3,False
19662,3,False
23498,3,False
8839,3,False
8840,3,False
8841,3,False
8843,3,False
10322,3,False
17603,3,False
427,3,False
23502,3,False
413,3,False
23495,3,False
7510,3,False
12453,3,False
22302,3,False
22306,3,False
6562,3,False
6543,3,False
6546,3,False
7504,3,False
6575,3,False
6579,3,False
6584,3,False
14051,3,False
14058,3,False
14062,3,False
14063,3,False
6590,3,False
6595,3,False
6596,3,False
4352,3,False
4345,3,False
8873,3,False
10255,3,False
17583,3,False
4386,3,False
4372,3,False
4360,3,False
17591,3,False
17582,3,False
19681,3,False
19685,3,False
19664,3,False
1816,3,False
1825,3,False
1807,3,False
21455,3,False
21458,3,False
21461,3,False
21462,3,False
14068,3,False
22310,3,False
22314,3,False
22291,3,False
22297,3,False
22278,3,False
19705,3,False
19698,3,False
19680,3,False
17552,3,False
17541,3,False
23471,3,False
23474,3,False
23477,3,False
23451,3,False
23455,3,False
23458,3,False
23466,3,False
10307,3,False
23468,3,False
17574,3,False
17559,3,False
8816,3,False
8823,3,False
8824,3,False
17571,3,False
17523,3,False
17525,3,False
17512,3,False
17519,3,False
19710,3,False
6524,3,False
6525,3,False
14113,3,False
14120,3,False
7514,3,False
7517,3,False
7500,3,False
6536,3,False
6538,3,False
6521,3,False
12406,3,False
12410,3,False
12422,3,False
12423,3,False
2958,3,False
17471,3,False
4452,3,False
17459,3,False
10329,3,False
10330,3,False
10335,3,False
10392,3,False
8804,3,False
10372,3,False
10350,3,False
10351,3,False
10356,3,False
6500,3,False
6502,3,False
6504,3,False
14131,3,False
14136,3,False
14137,3,False
6506,3,False
14192,3,False
14145,3,False
14150,3,False
14152,3,False
14125,3,False
14126,3,False
14130,3,False
14161,3,False
14162,3,False
23440,3,False
4409,3,False
4410,3,False
4417,3,False
4418,3,False
4421,3,False
17440,3,False
17446,3,False
17427,3,False
17433,3,False
19742,3,False
19748,3,False
4449,3,False
4434,3,False
21444,3,False
6485,3,False
1253,3,False
1254,3,False
1241,3,False
1228,3,False
12433,3,False
7534,3,False
22332,3,False
1252,3,False
2937,3,False
2939,3,False
4485,3,False
4464,3,False
437,3,False
440,3,False
23421,3,False
446,3,False
4481,3,False
8793,3,False
8800,3,False
17385,3,False
17367,3,False
17411,3,False
17413,3,False
2953,3,False
19762,3,False
19767,3,False
19768,3,False
17404,3,False
14254,3,False
12387,3,False
12390,3,False
12353,3,False
14211,3,False
14275,3,False
14250,3,False
14229,3,False
6444,3,False
6445,3,False
6453,3,False
21430,3,False
21432,3,False
21395,3,False
21399,3,False
21405,3,False
17343,3,False
19798,3,False
19786,3,False
19781,3,False
8730,3,False
4517,3,False
17355,3,False
17340,3,False
8753,3,False
8754,3,False
8756,3,False
10407,3,False
8733,3,False
8740,3,False
8771,3,False
8774,3,False
8769,3,False
21376,3,False
14286,3,False
14292,3,False
14293,3,False
14236,3,False
14239,3,False
1837,3,False
7556,3,False
7539,3,False
14232,3,False
12356,3,False
12362,3,False
7563,3,False
12396,3,False
17316,3,False
17323,3,False
17356,3,False
17326,3,False
4532,3,False
17315,3,False
2901,3,False
19815,3,False
17337,3,False
4541,3,False
17274,3,False
19820,3,False
19826,3,False
2915,3,False
2892,3,False
17283,3,False
17286,3,False
17288,3,False
17289,3,False
10419,3,False
10423,3,False
23405,3,False
483,3,False
470,3,False
17296,3,False
10432,3,False
10437,3,False
10417,3,False
4568,3,False
4570,3,False
17252,3,False
17253,3,False
17309,3,False
17313,3,False
21359,3,False
21370,3,False
1889,3,False
12377,3,False
6439,3,False
1204,3,False
1210,3,False
1199,3,False
22342,3,False
6434,3,False
7581,3,False
7570,3,False
19839,3,False
17266,3,False
4584,3,False
495,3,False
497,3,False
19829,3,False
19834,3,False
19837,3,False
23379,3,False
23381,3,False
23387,3,False
507,3,False
8747,3,False
23376,3,False
6368,3,False
6374,3,False
12322,3,False
12306,3,False
6380,3,False
6381,3,False
6391,3,False
14298,3,False
14299,3,False
6361,3,False
6410,3,False
14316,3,False
6396,3,False
6404,3,False
1878,3,False
1885,3,False
2883,3,False
10496,3,False
2885,3,False
2888,3,False
19854,3,False
2871,3,False
2872,3,False
2874,3,False
17244,3,False
4616,3,False
17229,3,False
17227,3,False
2848,3,False
17231,3,False
17234,3,False
14392,3,False
14378,3,False
14380,3,False
14357,3,False
14319,3,False
14384,3,False
7595,3,False
12335,3,False
6349,3,False
14332,3,False
12290,3,False
12291,3,False
12282,3,False
12286,3,False
17186,3,False
17195,3,False
17196,3,False
2839,3,False
10504,3,False
8684,3,False
8685,3,False
17211,3,False
494,3,False
10509,3,False
10514,3,False
8706,3,False
8691,3,False
492,3,False
12274,3,False
7620,3,False
7624,3,False
12268,3,False
21319,3,False
21321,3,False
1906,3,False
1908,3,False
6345,3,False
6346,3,False
21336,3,False
21337,3,False
21326,3,False
21327,3,False
1916,3,False
14348,3,False
21328,3,False
19920,3,False
19900,3,False
19904,3,False
19931,3,False
19906,3,False
19918,3,False
10534,3,False
8670,3,False
17152,3,False
17139,3,False
10549,3,False
10554,3,False
10555,3,False
10540,3,False
10545,3,False
21315,3,False
21291,3,False
21297,3,False
6333,3,False
14406,3,False
21303,3,False
21304,3,False
22369,3,False
22371,3,False
22372,3,False
22357,3,False
1167,3,False
1171,3,False
17118,3,False
17175,3,False
17162,3,False
17168,3,False
4638,3,False
4641,3,False
17131,3,False
4620,3,False
17120,3,False
554,3,False
538,3,False
23331,3,False
23332,3,False
524,3,False
23348,3,False
23354,3,False
21270,3,False
21274,3,False
21276,3,False
6307,3,False
6308,3,False
22417,3,False
1194,3,False
1195,3,False
22423,3,False
22425,3,False
22428,3,False
22408,3,False
21280,3,False
12235,3,False
12214,3,False
12218,3,False
17091,3,False
17092,3,False
10561,3,False
4677,3,False
4665,3,False
2800,3,False
19937,3,False
19939,3,False
4683,3,False
17104,3,False
2819,3,False
2820,3,False
2811,3,False
2812,3,False
19943,3,False
2796,3,False
6279,3,False
14512,3,False
6267,3,False
6274,3,False
14459,3,False
6315,3,False
14487,3,False
14490,3,False
14472,3,False
6303,3,False
14434,3,False
6286,3,False
6289,3,False
17068,3,False
8628,3,False
10641,3,False
17073,3,False
17074,3,False
10622,3,False
10623,3,False
10624,3,False
10625,3,False
17024,3,False
17084,3,False
4705,3,False
4707,3,False
4689,3,False
10680,3,False
564,3,False
568,3,False
10685,3,False
6253,3,False
6254,3,False
1951,3,False
1956,3,False
1957,3,False
1940,3,False
12257,3,False
12240,3,False
12246,3,False
7630,3,False
12192,3,False
12193,3,False
12197,3,False
14498,3,False
7637,3,False
12198,3,False
12202,3,False
23309,3,False
23328,3,False
19988,3,False
19971,3,False
16985,3,False
20001,3,False
19983,3,False
17002,3,False
17006,3,False
16977,3,False
16984,3,False
16963,3,False
16968,3,False
17020,3,False
16996,3,False
17000,3,False
4742,3,False
4726,3,False
4720,3,False
10710,3,False
2765,3,False
4741,3,False
23267,3,False
23272,3,False
23251,3,False
14574,3,False
14544,3,False
12175,3,False
12162,3,False
14535,3,False
21243,3,False
6231,3,False
6242,3,False
6243,3,False
6223,3,False
1950,3,False
21255,3,False
21235,3,False
20019,3,False
2787,3,False
20008,3,False
10664,3,False
16922,3,False
16928,3,False
16911,3,False
16940,3,False
16919,3,False
8592,3,False
609,3,False
23239,3,False
1979,3,False
1969,3,False
21216,3,False
1992,3,False
1141,3,False
1151,3,False
1135,3,False
12205,3,False
22449,3,False
22453,3,False
1162,3,False
16949,3,False
16950,3,False
16931,3,False
8607,3,False
8588,3,False
20032,3,False
16892,3,False
16893,3,False
16895,3,False
16896,3,False
16898,3,False
2753,3,False
4789,3,False
4791,3,False
16872,3,False
16901,3,False
4755,3,False
14588,3,False
1964,3,False
6213,3,False
6218,3,False
6219,3,False
12179,3,False
12170,3,False
12132,3,False
22500,3,False
22481,3,False
22482,3,False
16881,3,False
16883,3,False
16884,3,False
8559,3,False
10722,3,False
10787,3,False
10789,3,False
16876,3,False
8580,3,False
8584,3,False
10735,3,False
8572,3,False
8574,3,False
8575,3,False
20089,3,False
20047,3,False
20054,3,False
20055,3,False
16814,3,False
20083,3,False
20086,3,False
23209,3,False
622,3,False
10744,3,False
23223,3,False
23226,3,False
16857,3,False
16860,3,False
10750,3,False
12124,3,False
12105,3,False
12116,3,False
21192,3,False
21173,3,False
21185,3,False
14638,3,False
14624,3,False
14640,3,False
14643,3,False
4825,3,False
4814,3,False
16794,3,False
16799,3,False
16854,3,False
16855,3,False
8494,3,False
20093,3,False
20095,3,False
4833,3,False
8520,3,False
10830,3,False
8540,3,False
6156,3,False
14717,3,False
14704,3,False
14708,3,False
14671,3,False
6179,3,False
6168,3,False
7677,3,False
7681,3,False
7661,3,False
21171,3,False
21172,3,False
7691,3,False
12140,3,False
20116,3,False
20117,3,False
20100,3,False
4844,3,False
16762,3,False
23160,3,False
10881,3,False
10810,3,False
10814,3,False
10821,3,False
23197,3,False
23202,3,False
23205,3,False
23206,3,False
23182,3,False
16780,3,False
16790,3,False
4859,3,False
4861,3,False
4896,3,False
4900,3,False
4885,3,False
4886,3,False
16745,3,False
659,3,False
660,3,False
4903,3,False
679,3,False
681,3,False
23152,3,False
668,3,False
14715,3,False
14696,3,False
2020,3,False
1122,3,False
1100,3,False
1105,3,False
12120,3,False
22520,3,False
1124,3,False
1128,3,False
1118,3,False
12051,3,False
12058,3,False
12062,3,False
22512,3,False
2704,3,False
2705,3,False
10865,3,False
10837,3,False
2720,3,False
2725,3,False
2668,3,False
16708,3,False
2670,3,False
16734,3,False
16735,3,False
16740,3,False
7738,3,False
7740,3,False
7744,3,False
7746,3,False
7747,3,False
6143,3,False
6124,3,False
6127,3,False
6134,3,False
14745,3,False
14747,3,False
6145,3,False
6141,3,False
2023,3,False
2005,3,False
2008,3,False
21143,3,False
10883,3,False
10943,3,False
16688,3,False
4934,3,False
8489,3,False
8490,3,False
10894,3,False
8481,3,False
8482,3,False
8484,3,False
8469,3,False
8470,3,False
8454,3,False
10951,3,False
10903,3,False
10904,3,False
8455,3,False
10962,3,False
14758,3,False
21139,3,False
2051,3,False
6097,3,False
6098,3,False
6101,3,False
14755,3,False
12067,3,False
12073,3,False
6108,3,False
7726,3,False
7714,3,False
10922,3,False
10910,3,False
10897,3,False
16645,3,False
16646,3,False
16667,3,False
16669,3,False
16650,3,False
2685,3,False
2692,3,False
2698,3,False
20141,3,False
16660,3,False
16661,3,False
16663,3,False
14818,3,False
14820,3,False
14783,3,False
22531,3,False
7749,3,False
7752,3,False
7763,3,False
7765,3,False
22546,3,False
21125,3,False
7776,3,False
20173,3,False
20174,3,False
20177,3,False
20154,3,False
4940,3,False
20179,3,False
20181,3,False
20184,3,False
8420,3,False
16614,3,False
23127,3,False
23120,3,False
16620,3,False
4957,3,False
10955,3,False
8430,3,False
16564,3,False
16565,3,False
16569,3,False
4965,3,False
16588,3,False
16594,3,False
16571,3,False
16577,3,False
20188,3,False
16598,3,False
16603,3,False
16586,3,False
21097,3,False
12007,3,False
11988,3,False
21113,3,False
21116,3,False
21117,3,False
21092,3,False
6085,3,False
6065,3,False
6071,3,False
6060,3,False
14772,3,False
20212,3,False
2655,3,False
2656,3,False
4996,3,False
4975,3,False
4983,3,False
2662,3,False
702,3,False
709,3,False
710,3,False
711,3,False
699,3,False
23076,3,False
4995,3,False
10966,3,False
713,3,False
23084,3,False
23086,3,False
23088,3,False
14870,3,False
14844,3,False
14847,3,False
12024,3,False
21082,3,False
21085,3,False
11969,3,False
12013,3,False
11978,3,False
11984,3,False
11966,3,False
5003,3,False
16559,3,False
4990,3,False
8425,3,False
16528,3,False
16530,3,False
5018,3,False
5019,3,False
5007,3,False
20218,3,False
20226,3,False
5032,3,False
16468,3,False
2621,3,False
20228,3,False
20230,3,False
20235,3,False
11946,3,False
14896,3,False
14877,3,False
14929,3,False
14907,3,False
14889,3,False
14891,3,False
14895,3,False
14914,3,False
14916,3,False
14902,3,False
11054,3,False
11055,3,False
16495,3,False
16465,3,False
11002,3,False
11005,3,False
10996,3,False
11037,3,False
11042,3,False
11043,3,False
11020,3,False
10999,3,False
20240,3,False
23078,3,False
2074,3,False
2080,3,False
2062,3,False
14922,3,False
6035,3,False
21073,3,False
21075,3,False
22571,3,False
22553,3,False
22560,3,False
22592,3,False
22597,3,False
22598,3,False
20271,3,False
20272,3,False
20249,3,False
20253,3,False
20260,3,False
20266,3,False
20268,3,False
23057,3,False
23027,3,False
23020,3,False
23023,3,False
8367,3,False
23044,3,False
23047,3,False
23051,3,False
8391,3,False
8393,3,False
8394,3,False
8385,3,False
8366,3,False
5055,3,False
16457,3,False
16458,3,False
16447,3,False
11065,3,False
16426,3,False
5072,3,False
5066,3,False
5045,3,False
5099,3,False
5081,3,False
16423,3,False
16425,3,False
14954,3,False
21043,3,False
2120,3,False
7815,3,False
7818,3,False
7796,3,False
6013,3,False
6018,3,False
11911,3,False
11915,3,False
11916,3,False
11937,3,False
11938,3,False
11922,3,False
11924,3,False
2587,3,False
2589,3,False
2580,3,False
16439,3,False
16442,3,False
16377,3,False
20308,3,False
20309,3,False
2601,3,False
11121,3,False
16375,3,False
16376,3,False
11069,3,False
11126,3,False
15021,3,False
15023,3,False
11884,3,False
7836,3,False
14970,3,False
14971,3,False
14974,3,False
14975,3,False
5991,3,False
5992,3,False
15020,3,False
15013,3,False
14993,3,False
14977,3,False
2122,3,False
2106,3,False
2097,3,False
15000,3,False
8361,3,False
8342,3,False
11080,3,False
16397,3,False
16404,3,False
16407,3,False
16378,3,False
23025,3,False
8352,3,False
5153,3,False
16363,3,False
5139,3,False
16411,3,False
16413,3,False
16416,3,False
16419,3,False
5116,3,False
5156,3,False
5158,3,False
5159,3,False
5148,3,False
21011,3,False
21013,3,False
21024,3,False
21001,3,False
21002,3,False
20988,3,False
5980,3,False
15017,3,False
1047,3,False
1053,3,False
1045,3,False
5972,3,False
22618,3,False
1064,3,False
15051,3,False
15052,3,False
15054,3,False
7837,3,False
7839,3,False
20999,3,False
1032,3,False
1010,3,False
22624,3,False
22631,3,False
1004,3,False
20995,3,False
22644,3,False
22650,3,False
1021,3,False
1022,3,False
2546,3,False
20313,3,False
20315,3,False
5113,3,False
16327,3,False
2562,3,False
2565,3,False
2545,3,False
755,3,False
16349,3,False
16316,3,False
779,3,False
768,3,False
751,3,False
5922,3,False
5925,3,False
5926,3,False
5904,3,False
15087,3,False
5946,3,False
5949,3,False
5953,3,False
15041,3,False
15027,3,False
5961,3,False
5962,3,False
16348,3,False
11086,3,False
11097,3,False
721,3,False
733,3,False
772,3,False
5166,3,False
5167,3,False
16358,3,False
16343,3,False
16345,3,False
5188,3,False
16301,3,False
5178,3,False
5187,3,False
20369,3,False
20357,3,False
20348,3,False
16267,3,False
20386,3,False
20363,3,False
22965,3,False
16281,3,False
16284,3,False
16285,3,False
23012,3,False
22985,3,False
16292,3,False
8319,3,False
8307,3,False
8309,3,False
11804,3,False
11807,3,False
11811,3,False
11812,3,False
15158,3,False
15161,3,False
15172,3,False
20982,3,False
2148,3,False
2133,3,False
20968,3,False
15100,3,False
